poi_id,poi_name,category,category_alt,address,locality,postcode,region,country,source,latitude,longitude,easting,northing,lsoa21cd,geometry
08f195db5b7010ab0347ded1751d06a3,"St Mark's Church, Barnet Vale",church_cathedral,social_service_organizations|anglican_church,56 Potters Road,Barnet,EN5 5HY,ENG,GB,meta,51.653128,-0.1849057,525663.5676736812,196486.02027396063,E01000252,POINT (525663.5676736812 196486.02027396066)
08f195da4a96342d036dfadd1c43033e,"St Mark's Church, Hamilton Terrace",church_cathedral,religious_organization|social_service_organizations,114 Hamilton Terrace,London,NW8 9,ENG,GB,meta,51.5320958,-0.1824133,526170.6196679038,183030.8431473336,E01004650,POINT (526170.6196679038 183030.84314733354)
08f194ada5ca352903fe99c3d1b4b0f5,"St Mark's Coptic Orthodox Church, London",church_cathedral,religious_organization,Allen St,,W8 6UX,,GB,meta,51.4971883,-0.1945788,525422.6073931473,179128.08175645757,E01002813,POINT (525422.6073931473 179128.08175645757)
08f195da59c36cc303a65a156ef09a74,St Mark's Kensal Rise,church_cathedral,religious_organization|community_services_non_profits,Bathurst Gardens,,NW10 5HX,,GB,meta,51.5337301,-0.2334335,522627.5536243516,183125.912318571,E01000530,POINT (522627.5536243516 183125.912318571)
08f194ad15c9ad9b034abaa2b6d1f714,St Marks Church,church_cathedral,landmark_and_historical_building|anglican_church,Kennington Park Rd,,SE11 4PW,,GB,meta,51.4814,-0.111944,531203.6502474666,177517.0832629216,E01003100,POINT (531203.6502474666 177517.0832629216)
08f194ad5eb5471403d0260aad47b957,"St Mark’s Church of England, Biggin Hill",church_cathedral,anglican_church|social_service_organizations,10 Church Road,Westerham,TN16 3LB,ENG,GB,meta,51.3118965,0.0351944,541943.4148882378,158942.17479403602,E01032570,POINT (541943.4148882378 158942.17479403602)
08f194ad8d7a1c6c0385be4359bffd04,St Martin's Church,church_cathedral,catholic_church,Camborne Rd,,SM4 4JN,,GB,meta,51.3924508,-0.2213466,523847.4115319642,167435.40548412077,E01003422,POINT (523847.4115319642 167435.40548412077)
08f194e6f0d1da9d0369392caece940f,St Martin's Church,church_cathedral,social_service_organizations|landmark_and_historical_building,,,RM9 6NL,,GB,meta,51.5324524,0.1452013,548891.7072337889,183685.88703826471,E01000053,POINT (548891.7072337889 183685.88703826471)
08f194e68a356d5b039a3c2cd0fd07d2,"St Martin's Church, Plaistow",church_cathedral,anglican_church,22 Boundary Road,London,E13 9PR,ENG,GB,meta,51.5293947,0.037438,541427.2467588638,183132.20729054173,E01003605,POINT (541427.2467588638 183132.20729054173)
08f195da49b72acb03f29d78a622aa27,St Martin-in-the-Fields,church_cathedral,topic_concert_venue|religious_organization,5 St Martin's Place,London,WC2N 4JH,ENG,GB,meta,51.5088328,-0.1266653,530103.4113950153,180541.4413937569,E01004734,POINT (530103.4113950153 180541.44139375695)
08f194ad6350cb490352ed2b83a8a002,St Martins C of E Church,church_cathedral,religious_organization,"The Rectory, Skibbs Ln",,BR6 7RH,,GB,meta,51.3595996,0.1306636,548442.6023341408,164435.45374009165,E01000680,POINT (548442.6023341408 164435.45374009165)
08f195d366da19420354061c9b4605f7,St Martins Church,church_cathedral,landmark_and_historical_building,Church Rd,,UB7 7PT,,GB,meta,51.5047714,-0.4717007,506169.2903572333,179533.39210461982,E01002525,POINT (506169.2903572333 179533.39210461982)
08f194e6c2329d7603e827801fae18a0,St Martins Church of England,church_cathedral,baptist_church|religious_organization,Erith Rd,,DA7 6LE,,GB,meta,51.461472,0.153573,549704.5692433967,175810.00165333232,E01000330,POINT (549704.5692433967 175810.00165333232)
08f194ada4a442a403f707e125f4dfa0,St Mary Abbots Church,church_cathedral,anglican_church|catholic_church,Kensington High Street,London,W8 4LA,,GB,meta,51.5024044,-0.1915993,525615.0879648892,179713.2388532051,E01002826,POINT (525615.0879648892 179713.2388532051)
08f194ad30458d0403b0ae7e63e8e646,St Mary Abchurch,church_cathedral,landmark_and_historical_building|social_service_organizations,Abchurch Yard,,EC4N 7BA,,GB,meta,51.5115559,-0.0883125,532756.9120072407,180913.0787848149,E01032739,POINT (532756.9120072407 180913.07878481486)
08f195da6a76d80803ce823d45bdc095,St Mary Brookfield,church_cathedral,religious_organization|social_service_organizations,34a York Rise,London,NW5 1,ENG,GB,meta,51.5598788,-0.1408592,528974.2042718986,186192.84819761768,E01000911,POINT (528974.2042718986 186192.84819761768)
08f194ac01788b1003206e368f17ad02,"St Mary Help of Christians Catholic Church, Coulsdon",church_cathedral,religious_organization,372 Coulsdon Road,Coulsdon,CR5 1EF,ENG,GB,meta,51.3027534,-0.1185117,531257.5041513601,157639.60594288306,E01001020,POINT (531257.5041513601 157639.60594288306)
08f195da68583142035561cafa3aa5de,St Mary Hornsey Rise,church_cathedral,anglican_church|social_service_organizations,Ashley Road,London,N19 3AD,,GB,meta,51.5712658,-0.1229094,530185.8996041684,187490.91286160483,E01002756,POINT (530185.8996041684 187490.91286160483)
08f194adadc94ca10325d5effd1b6ce6,St Mary Magdalene,church_cathedral,anglican_church|religious_organization,210 Trinity Road,London,SW17 7HP,ENG,GB,meta,51.4431551,-0.1671538,527476.6032853937,173166.71667769115,E01004543,POINT (527476.6032853937 173166.71667769115)
08f195db4aa6b36203672c73775b9196,St Mary Magdalene Church,church_cathedral,anglican_church|social_service_organizations,Windmill Hill,,EN2 7AJ,,GB,meta,51.6540224,-0.0972206,531726.4670741622,196739.85170434465,E01001474,POINT (531726.4670741622 196739.85170434462)
08f195da4aa9903003cdf696d3aa93fd,St Mary Magdalene Paddington,church_cathedral,anglican_church|catholic_church,Rowington Cl,,W2 5TF,,GB,meta,51.5224535,-0.1887699,525756.2799402332,181947.64157449047,E01004754,POINT (525756.2799402332 181947.64157449047)
08f194ac26ae169403aa028b8644cf09,"St Mary Magdalene with St Martins Church, Croydon",church_cathedral,anglican_church,,,CR0 6SG,,GB,meta,51.377372,-0.0827521,533533.2891413186,166001.69402435038,E01000978,POINT (533533.2891413186 166001.69402435038)
08f194ad866159ad0361a8506c66b69b,St Mary Magdalene's Church,church_cathedral,landmark_and_historical_building|social_service_organizations,Church Walk,,TW9 1SN,,GB,meta,51.4601394,-0.3038359,517934.31381503993,174826.66757755866,E01003876,POINT (517934.31381503993 174826.66757755866)
08f195da4d795b6b034f65bea07f961e,"St Mary Magdalene, Regents Park",church_cathedral,anglican_church|catholic_church,"St Mary Magdalene Churc, Munster Square",,NW1 3PH,,GB,meta,51.5260777,-0.1424727,528957.8091412719,182431.1809111716,E01035710,POINT (528957.8091412719 182431.18091117154)
08f194ad30c8907403b7b6a2538b7a45,St Mary Moorfields,church_cathedral,catholic_church|religious_organization,4 Eldon Street,London,EC2M 7LS,ENG,GB,meta,51.5187271,-0.0857102,532916.6211711976,181715.2573952808,E01032739,POINT (532916.6211711976 181715.25739528076)
08f194ad32549ce203bfa7474e70b89c,St Mary le Strand,church_cathedral,anglican_church|landmark_and_historical_building,Strand,,WC2R 1ES,,GB,meta,51.5121357,-0.1168938,530772.0342909885,180926.1364517496,E01004735,POINT (530772.0342909885 180926.13645174954)
08f194e69860a3a003dc5c75149b7780,St Mary of Eton,church_cathedral,anglican_church|religious_organization,Eastway,,E9 5JA,,GB,meta,51.5453988,-0.0303167,536679.8243625788,184783.20566136,E01001849,POINT (536679.8243625788 184783.20566136)
08f194ada4931a1803d0c8ab82722a01,"St Mary of the Angels Catholic Church, Notting Hill",church_cathedral,catholic_church,2 Moorhouse Road,London,W2 5,ENG,GB,meta,51.5157942,-0.1976029,525161.7486455597,181191.96655820805,E01004653,POINT (525161.7486455597 181191.96655820805)
08f194ada502ca620378b5ab29cc6240,St Mary the Boltons,church_cathedral,landmark_and_historical_building|anglican_church,8 The Boltons,London,SW10 9,ENG,GB,meta,51.4889153,-0.1845528,526141.3402454223,178225.30300444935,E01002898,POINT (526141.3402454223 178225.30300444935)
08f195dac905924603a833ac2d1286f4,St Mary the Virgin C of E Church,church_cathedral,religious_organization,"Aconbury, Tentelow Lane",,UB2 4LE,,GB,meta,51.4950395,-0.3664577,513497.4738534668,178608.88766020676,E01001335,POINT (513497.4738534668 178608.88766020676)
08f194e6838d3566030f6c1759f40d58,St Mary the Virgin with Christ Church,church_cathedral,religious_organization,Wanstead Pl,,E11 2SW,,GB,meta,51.5757231,0.0257992,540477.2788739494,188261.5958927514,E01003778,POINT (540477.2788739494 188261.59589275141)
08f194ad2671891903b2da1e6d32014a,St Mary's & St Joseph's Catholic Church,church_cathedral,catholic_church|religious_organization,8 Pekin Street,London,E14 6EZ,ENG,GB,meta,51.5121333,-0.0205785,537455.1182855852,181102.23565363616,E01035695,POINT (537455.1182855852 181102.23565363616)
08f194ad3572e7ab038bb9bccc6d6040,St Mary's Cable Street,church_cathedral,religious_organization,"St Mary’s Church, Cable St",,E1 0EB,,GB,meta,51.5111915,-0.0507104,535367.1401225484,180941.38372667023,E01004300,POINT (535367.1401225484 180941.38372667023)
08f194adb2c2839e037f9f62a197b3d0,"St Mary's Cathedral, Assyrian Church of the East",church_cathedral,catholic_church|religious_organization,Westminster Rd,,W7 3TU,,GB,meta,51.507915,-0.3391984,515357.2168926303,180083.29719043965,E01001252,POINT (515357.2168926303 180083.29719043965)
08f195d3666868e303fcb282d581c07a,St Mary's Church,church_cathedral,social_service_organizations|religious_organization,1 Moor Lane,West Drayton,UB7 0AR,ENG,GB,meta,51.4893588,-0.4791488,505687.98330619687,177808.62555563572,E01002444,POINT (505687.98330619687 177808.62555563572)
08f194ad9ad4bcf003850550f91ea730,St Mary's Church,church_cathedral,landmark_and_historical_building|social_service_organizations,Church St,,TW12 2EB,,GB,meta,51.4128927,-0.3612544,514063.03636376536,169481.77574181336,E01003823,POINT (514063.03636376536 169481.77574181336)
08f194adaca6576203986c0209d8e1a9,St Mary's Church,church_cathedral,religious_organization|social_service_organizations,13 Birchlands Avenue,London,SW12 8ND,ENG,GB,meta,51.4485574,-0.1604174,527929.650430946,173779.2019443059,E01004550,POINT (527929.650430946 173779.2019443059)
08f194ac31d2a72403eef470c390f6ee,St Mary's Church,church_cathedral,anglican_church|social_service_organizations,Church Rd,,SM6 7NH,,GB,meta,51.3715323,-0.1399464,529569.4630134113,165249.78391050262,E01004076,POINT (529569.4630134113 165249.78391050262)
08f194ad54c34d15031e95c7c558e5b7,St Mary's Church,church_cathedral,social_service_organizations|religious_organization,"Rectory, Hayes St",,BR2 7LH,,GB,meta,51.3783287,0.0179852,540540.8584790039,166296.21745328896,E01000765,POINT (540540.8584790039 166296.21745328896)
08f195dad4a3555b03e8b6692e15838c,St Mary's Church Hall,church_cathedral,religious_organization|arts_and_entertainment,High St,,UB9 6BX,,GB,meta,51.6034613,-0.4822259,505211.1062111906,190493.3812769492,E01002439,POINT (505211.1062111906 190493.38127694913)
08f194e68c94c6560344d8a2261bb59c,"St Mary's Church of England, Ilford",church_cathedral,anglican_church|charity_organization,412 High Road,Ilford,IG1 1,ENG,GB,meta,51.5616403,0.087787,544817.1014548895,186816.40059211035,E01033591,POINT (544817.1014548895 186816.40059211035)
08f195dad5ca089b036bda7ed95d9ee3,"St Mary's Church, Harefield",church_cathedral,religious_organization|social_service_organizations,Church Hill,,UB9 6DU,,GB,meta,51.5952897,-0.4808132,505327.822870141,189586.65302872896,E01002441,POINT (505327.822870141 189586.65302872896)
08f195dae961b0b203e1b23d06174b7d,St Mary's Perivale,church_cathedral,anglican_church|hospital,Perivale Ln,,UB6 8SS,,GB,meta,51.5320981,-0.3225905,516448.09941700136,182798.8912850553,E01001348,POINT (516448.09941700136 182798.89128505538)
08f194ada08a06ee033380798a05581d,St Mary's West Kensington,church_cathedral,religious_organization,Hammersmith Rd,,W14 0QL,,GB,meta,51.4937776,-0.2142688,524065.1489262773,178715.27249861363,E01001871,POINT (524065.1489262773 178715.27249861363)
08f195dacc903c23037598060eee6ff7,"St Mary's and St Richard's, Northolt",church_cathedral,religious_organization,Ealing Road,London,UB5 6AA,,GB,meta,51.54331,-0.37088,513071.001120062,183970.05811049987,E01001323,POINT (513071.00112006196 183970.05811049987)
08f194ad1603545d037ae2b0061f8c59,"St Mary's, Bourne Street",church_cathedral,anglican_church|religious_organization,30 Bourne Street,London,SW1W 8JJ,ENG,GB,meta,51.4917564,-0.1542282,528238.6199922825,178593.8856329476,E01004687,POINT (528238.6199922825 178593.8856329476)
08f194e61856309b03b9789d32e66c4d,"St Mary, Mother of God R C Church",church_cathedral,catholic_church,221 Hornchurch Road,Hornchurch,RM12 4TF,ENG,GB,meta,51.5649565,0.1967041,552355.0818150834,187406.31694524345,E01002320,POINT (552355.0818150834 187406.31694524345)
08f195da6d6e26b603ef52131f2db82e,"St Mary, Stoke Newington",church_cathedral,catholic_church,Stoke Newington Church Street,London,N16 9ES,,GB,meta,51.5607512,-0.0847563,532860.4515090459,186390.2096872643,E01001741,POINT (532860.4515090459 186390.2096872643)
08f194ad3072368b034a126d72c10875,St Mary-at-Hill,church_cathedral,religious_organization,Eastcheap,London,EC3R 8EE,,GB,meta,51.5100539,-0.0837115,533080.5421680413,180754.4017828004,E01032739,POINT (533080.5421680413 180754.40178280039)
08f194ad3048cadd03c1c2c61e4ec3b4,St Mary-le-Bow Church,church_cathedral,landmark_and_historical_building|religious_organization,37 Old Jewry,London,EC2R 8,ENG,GB,meta,51.5137665,-0.0936516,532380.0358678796,181149.24021833463,E01032739,POINT (532380.0358678796 181149.24021833466)
08f195da5228c208038a9ac970eae3ea,"St Mary-the-Virgin, Kenton",church_cathedral,religious_organization,3 St Leonards Avenue,Harrow,HA3 8EJ,ENG,GB,meta,51.5860474,-0.3108962,517120.657751712,188817.07975837289,E01002176,POINT (517120.657751712 188817.07975837286)
08f195da61042571032b4df68df87fb0,St Marys Church,church_cathedral,religious_organization,22 Trinity Road,London,N22 8,ENG,GB,meta,51.6009101,-0.1148291,530660.8426748917,190801.89950218907,E01002098,POINT (530660.8426748917 190801.89950218907)
08f195daea39908a035944e34bd21a8e,St Marys Church Northolt,church_cathedral,catholic_church,,Northolt,,,GB,meta,51.548389,-0.3661567,513385.9128218415,184542.183744964,E01001322,POINT (513385.9128218415 184542.18374496402)
08f194ad15161b0303a81402e396ff9f,St Marys Greek Orthodox Cathedral,church_cathedral,catholic_church,305 Camberwell New Road,London,SE5 0TF,ENG,GB,meta,51.4751182,-0.0946269,532424.2337304243,176849.68167250045,E01003919,POINT (532424.2337304243 176849.68167250045)
08f194adb466cca0031552c35f1ca7cb,St Matthew's Church,church_cathedral,anglican_church|catholic_church,7 North Common Road,London,W5 2EE,ENG,GB,meta,51.5131957,-0.2958654,518350.6825374146,180739.6645527276,E01001235,POINT (518350.6825374146 180739.66455272754)
08f194ada1ab5465034eaa48c09f20da,St Matthew's Church,church_cathedral,religious_organization|catholic_church,Wandsworth Bridge Rd.,,SW6 2TX,,GB,meta,51.4688531,-0.1906139,525775.6871094,175983.89273864345,E01001937,POINT (525775.6871094 175983.89273864345)
08f194e619913c48031ee3dec49a719e,St Matthew's Church,church_cathedral,religious_organization,55a Chelmsford Drive,Upminster,RM14 2,ENG,GB,meta,51.5529636,0.2318324,554830.3284727713,186146.44911867025,E01002292,POINT (554830.3284727713 186146.44911867025)
08f194e6b24dcb58036700f2453a1dc0,"St Matthew's Church, Ponders End",church_cathedral,religious_organization|anglican_church,"St Matthew's Church, South St",,EN3 4LA,,GB,meta,51.6435964,-0.0431658,535496.5825064431,195679.2256611457,E01001507,POINT (535496.5825064431 195679.2256611457)
08f194e69d2ecae203a6c53bdf9d8a6c,"St Matthew's Church, West Ham",church_cathedral,religious_organization,38 Dyson Road,London,E15 4JX,ENG,GB,meta,51.5432257,0.0148045,539815.0190771115,184626.7633768901,E01003554,POINT (539815.0190771115 184626.7633768901)
08f194ad1452eb8003bf29d894c25953,St Matthew's Westminster,church_cathedral,religious_organization|social_service_organizations,20 Great Peter Street,London,SW1P 2BU,ENG,GB,meta,51.4969976,-0.1307108,529856.2941586918,179218.1491673988,E01004732,POINT (529856.2941586918 179218.1491673988)
08f195da5800391d03b800d1ed75cd1d,"St Matthew, Willesden",church_cathedral,social_service_organizations|catholic_church,,,NW10 4AE,,GB,meta,51.5416216,-0.2487926,521541.2995312176,183977.8830375696,E01000523,POINT (521541.29953121755 183977.88303756958)
08f195da698eed32039846d154671e37,St Matthias Church,church_cathedral,landmark_and_historical_building|social_service_organizations,Wordsworth Rd,,N16 8DD,,GB,meta,51.5524943,-0.0792885,533263.5582952257,185481.952510087,E01001740,POINT (533263.5582952257 185481.952510087)
08f194e61125d24e03a76dabba77a87c,St Michael & All Angels,church_cathedral,anglican_church,Main Rd,,RM2 5EL,,GB,meta,51.5875189,0.2017362,552628.2688232944,189925.7323355856,E01002337,POINT (552628.2688232944 189925.73233558558)
08f194ada690a74003bd3b2f3036e3df,St Michael & St George C of E Church,church_cathedral,religious_organization,1 Commonwealth Avenue,London,W12 7,ENG,GB,meta,51.512335,-0.230051,522919.6986327596,180752.337683401,E01001957,POINT (522919.6986327596 180752.337683401)
08f194ad0ac4464e03930b369f4606b4,St Michael and All Angels Church,church_cathedral,religious_organization|social_service_organizations,121 Ravenscroft Road,Beckenham,BR3 4,ENG,GB,meta,51.4078424,-0.0520672,535578.6784447775,169446.30100972985,E01000701,POINT (535578.6784447775 169446.30100972985)
08f194ad0ec28c8d0362023604857cbf,St Michael and All Angels Church,church_cathedral,social_service_organizations|religious_organization,Champion Cres,,SE26 4HH,,GB,meta,51.4293836,-0.0418057,536228.3088324476,171860.71502220124,E01003333,POINT (536228.3088324476 171860.71502220124)
08f194ad730cc7a203f3576506594133,"St Michael and All Angels Roman Catholic Church, Locksbottom",church_cathedral,catholic_church,368 Crofton Road,Orpington,BR6 8,ENG,GB,meta,51.3668332,0.0539279,543077.9121186042,165087.39555522805,E01000756,POINT (543077.9121186042 165087.39555522805)
08f195dae52f42d30390bf31cd16fc34,St Michael and All Angels' Church,church_cathedral,anglican_church|religious_organization,93 Bishop Ken Road,Harrow,HA3 7HP,ENG,GB,meta,51.6029639,-0.3296052,515781.5661817712,190668.5473324076,E01002231,POINT (515781.56618177117 190668.54733240762)
08f195da61894b460357d583a1d66561,St Michael at Bowes Church,church_cathedral,anglican_church|religious_organization,97 Palmerston Road,London,N22 8QS,ENG,GB,meta,51.60947,-0.11462,530650.7684867937,191754.1757880604,E01001391,POINT (530650.7684867937 191754.1757880604)
08f194ac34b31ba10331491f67178e8a,St Michael's Catholic Church,church_cathedral,catholic_church,9 Fern Avenue,Mitcham,CR4 1LS,ENG,GB,meta,51.3995274,-0.133617,529930.7474748503,168374.07264543272,E01003433,POINT (529930.7474748503 168374.07264543272)
08f195da6a50b0ab03af9556f3d7a63d,St Michael's Church,church_cathedral,anglican_church|religious_organization,South Grove,,N6 6BJ,,GB,meta,51.5688936,-0.1504334,528285.2092715676,187178.5099135235,E01000913,POINT (528285.2092715676 187178.5099135235)
08f195da4c36456d0367a441a3497426,St Michael's Church,church_cathedral,anglican_church|catholic_church,13 Camden Road,London,NW1 9,ENG,GB,meta,51.5400386,-0.1413424,528996.774150041,183985.6805734802,E01000863,POINT (528996.774150041 183985.6805734802)
08f194adaeab5c830399dcd00bbf9e31,"St Michael's Church, Southfields",church_cathedral,religious_organization,73 Wimbledon Park Road,London,SW18 5,ENG,GB,meta,51.4498224,-0.2024042,525008.7406627273,173847.4423899615,E01004594,POINT (525008.7406627273 173847.4423899615)
08f194ad9ed6dd2103ce826c296a38aa,St Michael's Fulwell,church_cathedral,social_service_organizations|anglican_church,Wilcox Rd,,TW11 0SP,,GB,meta,51.4334871,-0.3476005,514960.8969923588,171793.2921703123,E01003812,POINT (514960.8969923588 171793.2921703123)
08f195da613338940394c2d9d509f9c8,"St Michael's Halls, Wood Green",church_cathedral,catholic_church,37 Bounds Green Road,London,N22 8HE,ENG,GB,meta,51.5997871,-0.1137055,530741.8779545301,190679.02399303537,E01002098,POINT (530741.8779545301 190679.02399303537)
08f194ac2671984d03c78fd574b499ee,St Michael’s Church,church_cathedral,anglican_church|religious_organization,7 Poplar Walk,,CR0 1UA,,GB,meta,51.3782176,-0.1007888,532275.6359466903,166063.05706167966,E01034143,POINT (532275.6359466903 166063.05706167966)
08f194ad36b41c0e031ddfd3f31cd371,"St Monica's RC Church, Hoxton",church_cathedral,catholic_church,19 Hoxton Square,London,N1 6NT,ENG,GB,meta,51.5282135,-0.0814409,533185.1547368773,182777.930888184,E01001780,POINT (533185.1547368773 182777.93088818394)
08f195dae90452c10315bd84b2112f22,St Nicholas Church,church_cathedral,religious_organization,Federal Rd,,UB6 7AP,,GB,meta,51.5360922,-0.3098757,517319.7285431409,183263.3544457736,E01001341,POINT (517319.7285431409 183263.35444577353)
08f194ad32b06610038c5d25a655ae1f,St Nicholas Cole Abbey,church_cathedral,landmark_and_historical_building,114 Queen Victoria Street,London,EC4V 4,ENG,GB,meta,51.5120484,-0.0969397,532156.8585850098,180952.2442108767,E01032739,POINT (532156.8585850098 180952.2442108767)
08f194ad0494d6650341f1770639041b,St Nicholas' Church,church_cathedral,social_service_organizations|religious_organization,Deptford Green,,SE8 3DQ,,GB,meta,51.4821359,-0.0231379,537367.621252186,177761.67294420983,E01033727,POINT (537367.621252186 177761.67294420983)
08f194ada6ab674d035de7568302506f,"St Nicholas' Church, Shepherds Bush",church_cathedral,religious_organization,60 Godolphin Road,London,W12 8JF,ENG,GB,meta,51.5042388,-0.2329667,522739.1188159616,179847.11187188025,E01001942,POINT (522739.11881596164 179847.11187188025)
08f194ad300f525303bf95ce7197215b,St Olave Hart Street,church_cathedral,landmark_and_historical_building|religious_organization,8 Hart Street,London,EC3R 7NB,ENG,GB,meta,51.5108996,-0.0794493,533373.831536792,180856.1988108274,E01032739,POINT (533373.831536792 180856.1988108274)
08f194ad89ab56d503332f12b7ffa8ed,St Oswald's Church,church_cathedral,anglican_church|catholic_church,49 Brocks Drive,Sutton,SM3 9UW,ENG,GB,meta,51.3746135,-0.2162328,524251.4401587512,165460.4972036648,E01004133,POINT (524251.4401587512 165460.4972036648)
08f195da4d0092b00316a16da5c0e01d,St Pancras Church,church_cathedral,social_service_organizations|religious_organization,,,WC1H 9PY,,GB,meta,51.5272418,-0.1294362,529858.801247885,182583.6708254332,E01000942,POINT (529858.801247885 182583.67082543316)
08f194e69b02e35503c4f7581ecec2d7,St Paul Old Ford,church_cathedral,religious_organization|anglican_church,"St Pauls Church, St Paul's Church, St Stephen's Rd",,E3 5JL,,GB,meta,51.5331353,-0.032562,536560.8203532435,183415.2832407656,E01004222,POINT (536560.8203532435 183415.28324076562)
08f195da6138b6a903b3e0baa99a13c4,"St Paul the Apostle RC Church, Wood Green",church_cathedral,catholic_church|religious_organization,22 Bradley Road,London,N22 7SZ,ENG,GB,meta,51.5967102,-0.1152865,530641.2089328759,190334.0336040484,E01002098,POINT (530641.2089328759 190334.03360404837)
08f195daea9a418203147acc7820ca3a,St Paul's C Of E Church,church_cathedral,social_service_organizations|religious_organization,Corbins Ln,,HA2 8EL,,GB,meta,51.5642848,-0.3603809,513746.7524605932,186318.87390527583,E01002218,POINT (513746.7524605932 186318.87390527583)
08f194ada584c00003118f89fcd6a762,St Paul's Church,church_cathedral,landmark_and_historical_building|anglican_church,Onslow Sq,,SW7 3NX,,GB,meta,51.491551,-0.174699,526818.1203402644,178535.41294425074,E01035713,POINT (526818.1203402644 178535.41294425074)
08f194e6d48c5015037990e1cbfd5c9e,St Paul's Church,church_cathedral,anglican_church|catholic_church,"St Paul's Church, Bentham Rd",,SE28 8AS,,GB,meta,51.5052877,0.1112031,546620.9321099783,180596.57585467023,E01001688,POINT (546620.9321099783 180596.57585467026)
08f195da6b7b0323032b2245565c4ca7,"St Paul's Church, Camden Square",church_cathedral,religious_organization,Camden Square,,NW1 9XG,,GB,meta,51.5457668,-0.1309074,529704.1204729157,184641.11629502685,E01000869,POINT (529704.1204729157 184641.11629502685)
08f194ad1062450d032b5c7e5ef39ac4,"St Paul's Church, Clapham",church_cathedral,social_service_organizations|religious_organization,Rectory Grove,,SW4 0DZ,,GB,meta,51.4685066,-0.1401461,529281.8634760465,176033.17724791868,E01003034,POINT (529281.8634760465 176033.17724791868)
08f195da480dec0103e844635b197811,"St Paul's Church, Marylebone",church_cathedral,religious_organization|anglican_church,5 Rossmore Road,London,NW1 6NJ,ENG,GB,meta,51.524354,-0.1664286,527300.862065296,182197.5844789369,E01004659,POINT (527300.862065296 182197.58447893686)
08f195da49c9220e03bb7f482313e7fb,"St Paul's Church, Robert Adam Street",church_cathedral,anglican_church,"St Pauls Church, Robert Adam St",,W1U 3BN,,GB,meta,51.5173021,-0.1537028,528203.4334986049,181435.5826731964,E01004714,POINT (528203.4334986049 181435.58267319633)
08f194e690799700033cfa4c3c6450a8,"St Paul's Church, Tottenham",church_cathedral,social_service_organizations|catholic_church,60 Park Lane,London,N17 0JR,ENG,GB,meta,51.6022599,-0.0638217,534189.262196586,191044.3413487424,E01002038,POINT (534189.262196586 191044.34134874237)
08f195db5866869c03d0f4b97403e00c,St Paul's Hadley Wood,church_cathedral,religious_organization,Camlet Way,,EN4 0EN,,GB,meta,51.6667132,-0.1709338,526592.2235614923,198020.89423488823,E01001422,POINT (526592.2235614923 198020.89423488826)
08f194e6c382ac4503aa6a8b757cc54c,St Paulinus Church,church_cathedral,social_service_organizations|catholic_church,10 Iron Mill Lane,Dartford,DA1 4,ENG,GB,meta,51.4548885,0.1749201,551209.1297105926,175121.75620391555,E01000377,POINT (551209.1297105926 175121.75620391557)
08f194e6c0592603034ebb80c7c1f3ac,St Pauls Church,church_cathedral,religious_organization,44a Colyers Lane,Erith,DA8 3,ENG,GB,meta,51.4731235,0.1596984,550091.8375606281,177118.1605935694,E01000439,POINT (550091.8375606281 177118.1605935694)
08f195da6d2d867303313a58eb0ff79b,St Pauls West Hackney,church_cathedral,anglican_church|catholic_church,Stoke Newington Road,London,N167UY,,GB,meta,51.5570205,-0.0740034,533616.699689165,185994.91645891208,E01001832,POINT (533616.699689165 185994.91645891208)
08f194ad324e2c160359f546089046db,St Paul’s Church Covent Garden,church_cathedral,anglican_church|landmark_and_historical_building,Bedford St,,WC2E 9ED,,GB,meta,51.5114902,-0.1238227,530293.0923003929,180842.00625002783,E01004734,POINT (530293.0923003929 180842.00625002786)
08f194adb04ca050036e552cb5aaddfb,"St Paul’s Church, Ealing",church_cathedral,social_service_organizations|religious_organization,Ridley Ave,,W13 9XW,,GB,meta,51.5001666,-0.31804,516845.3275270529,179255.15765150043,E01001306,POINT (516845.3275270529 179255.15765150043)
08f194ad264851ae03c0d08d0b39964e,"St Paul’s, Bow Common",church_cathedral,anglican_church|landmark_and_historical_building,Burdett Rd,,E3 4AR,,GB,meta,51.5175457,-0.0296374,536810.3417942778,181687.1429246229,E01004271,POINT (536810.3417942778 181687.14292462292)
08f194e6b3809a2803c283fc6a7fbc36,St Peter & St Pauls Church,church_cathedral,catholic_church,"The Green, Chingford, E4",,E4 7EN,,GB,meta,51.6312,0.0012015,538603.9847476082,194383.8639311411,E01004354,POINT (538603.9847476082 194383.8639311411)
08f195db6b246299034f73bc6e306ef7,St Peter and St Paul Church,church_cathedral,social_service_organizations|catholic_church,177 Ordnance Road,Enfield,EN3 6AB,ENG,GB,meta,51.6712456,-0.0311179,536247.251902192,198776.3405248373,E01001447,POINT (536247.251902192 198776.34052483726)
08f194ac3629eb5e032e98d2cad7e1d0,St Peter's,church_cathedral,social_service_organizations|religious_organization,183 Bishopsford Road,Morden,SM4 6,ENG,GB,meta,51.3880986,-0.1812899,526646.1819659988,167019.80721333576,E01004189,POINT (526646.1819659988 167019.80721333576)
